Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION	1	NA	NA	NA	NA	NA	NA
IKEDA_MIR30_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
THUM_MIR21_TARGETS_HEART_DISEASE_UP	1	NA	NA	NA	NA	NA	NA
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_OLD	1	NA	NA	NA	NA	NA	NA
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1	NA	NA	NA	NA	NA	NA
ZUCCHI_METASTASIS_DN	1	NA	NA	NA	NA	NA	NA
DAZARD_UV_RESPONSE_CLUSTER_G5	1	NA	NA	NA	NA	NA	NA
WANG_RESPONSE_TO_FORSKOLIN_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	1	NA	NA	NA	NA	NA	NA
HAN_JNK_SINGALING_UP	1	NA	NA	NA	NA	NA	NA
PETRETTO_HEART_MASS_QTL_CIS_DN	1	NA	NA	NA	NA	NA	NA
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	1	NA	NA	NA	NA	NA	NA
HEDENFALK_BREAST_CANCER_BRACX_UP	1	NA	NA	NA	NA	NA	NA
WEST_ADRENOCORTICAL_TUMOR_MARKERS_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	1	NA	NA	NA	NA	NA	NA
XU_RESPONSE_TO_TRETINOIN_DN	1	NA	NA	NA	NA	NA	NA
PARK_TRETINOIN_RESPONSE	1	NA	NA	NA	NA	NA	NA
ROVERSI_GLIOMA_LOH_REGIONS	1	NA	NA	NA	NA	NA	NA
BIOCARTA_NFKB_PATHWAY	1	NA	NA	NA	NA	NA	NA
BAUS_TFF2_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	1	NA	NA	NA	NA	NA	NA
ULE_SPLICING_VIA_NOVA2	1	NA	NA	NA	NA	NA	NA
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	1	NA	NA	NA	NA	NA	NA
ST_GAQ_PATHWAY	1	NA	NA	NA	NA	NA	NA
ITO_PTTG1_TARGETS_UP	1	NA	NA	NA	NA	NA	NA
PID_LIS1_PATHWAY	1	NA	NA	NA	NA	NA	NA
LE_NEURONAL_DIFFERENTIATION_DN	1	NA	NA	NA	NA	NA	NA
BIOCARTA_IGF1R_PATHWAY	1	NA	NA	NA	NA	NA	NA
SCHURINGA_STAT5A_TARGETS_UP	1	NA	NA	NA	NA	NA	NA
BIOCARTA_CELLCYCLE_PATHWAY	1	NA	NA	NA	NA	NA	NA
PID_VEGFR1_PATHWAY	1	NA	NA	NA	NA	NA	NA
BIOCARTA_ACE2_PATHWAY	1	NA	NA	NA	NA	NA	NA
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	1	NA	NA	NA	NA	NA	NA
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP	1	NA	NA	NA	NA	NA	NA
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP	1	NA	NA	NA	NA	NA	NA
PID_RAS_PATHWAY	1	NA	NA	NA	NA	NA	NA
SYED_ESTRADIOL_RESPONSE	1	NA	NA	NA	NA	NA	NA
REACTOME_DEADENYLATION_OF_MRNA	1	NA	NA	NA	NA	NA	NA
MCBRYAN_TERMINAL_END_BUD_UP	1	NA	NA	NA	NA	NA	NA
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_UP	1	NA	NA	NA	NA	NA	NA
LU_IL4_SIGNALING	1	NA	NA	NA	NA	NA	NA
PID_S1P_S1P3_PATHWAY	1	NA	NA	NA	NA	NA	NA
FINETTI_BREAST_CANCER_KINOME_RED	1	NA	NA	NA	NA	NA	NA
HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2	1	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	1	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	1	NA	NA	NA	NA	NA	NA
MCCABE_HOXC6_TARGETS_CANCER_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	1	NA	NA	NA	NA	NA	NA
CHEOK_RESPONSE_TO_HD_MTX_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	1	NA	NA	NA	NA	NA	NA
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN	1	NA	NA	NA	NA	NA	NA
ST_WNT_BETA_CATENIN_PATHWAY	1	NA	NA	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	1	NA	NA	NA	NA	NA	NA
KEGG_LONG_TERM_POTENTIATION	1	NA	NA	NA	NA	NA	NA
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1	NA	NA	NA	NA	NA	NA
AMIT_EGF_RESPONSE_240_MCF10A	1	NA	NA	NA	NA	NA	NA
MIZUSHIMA_AUTOPHAGOSOME_FORMATION	1	NA	NA	NA	NA	NA	NA
XU_CREBBP_TARGETS_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
SA_B_CELL_RECEPTOR_COMPLEXES	1	NA	NA	NA	NA	NA	NA
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	1	NA	NA	NA	NA	NA	NA
BIOCARTA_GCR_PATHWAY	1	NA	NA	NA	NA	NA	NA
NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON	1	NA	NA	NA	NA	NA	NA
MOOTHA_TCA	1	NA	NA	NA	NA	NA	NA
BIOCARTA_VEGF_PATHWAY	1	NA	NA	NA	NA	NA	NA
REACTOME_GLYCOLYSIS	1	NA	NA	NA	NA	NA	NA
LEE_LIVER_CANCER	1	NA	NA	NA	NA	NA	NA
ZEMBUTSU_SENSITIVITY_TO_VINBLASTINE	1	NA	NA	NA	NA	NA	NA
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	1	NA	NA	NA	NA	NA	NA
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	1	NA	NA	NA	NA	NA	NA
BOYAULT_LIVER_CANCER_SUBCLASS_G2	1	NA	NA	NA	NA	NA	NA
REACTOME_XENOBIOTICS	1	NA	NA	NA	NA	NA	NA
NIKOLSKY_BREAST_CANCER_15Q26_AMPLICON	1	NA	NA	NA	NA	NA	NA
KIM_PTEN_TARGETS_UP	1	NA	NA	NA	NA	NA	NA
CHASSOT_SKIN_WOUND	1	NA	NA	NA	NA	NA	NA
REACTOME_RECYCLING_PATHWAY_OF_L1	1	NA	NA	NA	NA	NA	NA
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	1	NA	NA	NA	NA	NA	NA
CERVERA_SDHB_TARGETS_1_UP	1	NA	NA	NA	NA	NA	NA
STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP	1	NA	NA	NA	NA	NA	NA
XU_HGF_TARGETS_REPRESSED_BY_AKT1_UP	1	NA	NA	NA	NA	NA	NA
SEMENZA_HIF1_TARGETS	1	NA	NA	NA	NA	NA	NA
ONDER_CDH1_TARGETS_3_UP	1	NA	NA	NA	NA	NA	NA
HUTTMANN_B_CLL_POOR_SURVIVAL_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	1	NA	NA	NA	NA	NA	NA
NIELSEN_LIPOSARCOMA_DN	1	NA	NA	NA	NA	NA	NA
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	1	NA	NA	NA	NA	NA	NA
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_DN	1	NA	NA	NA	NA	NA	NA
WAGSCHAL_EHMT2_TARGETS_UP	1	NA	NA	NA	NA	NA	NA
KEGG_ACUTE_MYELOID_LEUKEMIA	1	NA	NA	NA	NA	NA	NA
PID_ATR_PATHWAY	1	NA	NA	NA	NA	NA	NA
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN	1	NA	NA	NA	NA	NA	NA
BIOCARTA_EIF2_PATHWAY	1	NA	NA	NA	NA	NA	NA
YAMASHITA_METHYLATED_IN_PROSTATE_CANCER	1	NA	NA	NA	NA	NA	NA
SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1A	1	NA	NA	NA	NA	NA	NA
KAPOSI_LIVER_CANCER_MET_UP	1	NA	NA	NA	NA	NA	NA
BARRIER_COLON_CANCER_RECURRENCE_DN	1	NA	NA	NA	NA	NA	NA
RIGGINS_TAMOXIFEN_RESISTANCE_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	1	NA	NA	NA	NA	NA	NA
OSADA_ASCL1_TARGETS_UP	1	NA	NA	NA	NA	NA	NA
JIANG_HYPOXIA_VIA_VHL	1	NA	NA	NA	NA	NA	NA
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	1	NA	NA	NA	NA	NA	NA
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_STRIATED_MUSCLE_CONTRACTION	1	NA	NA	NA	NA	NA	NA
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	1	NA	NA	NA	NA	NA	NA
REACTOME_BASIGIN_INTERACTIONS	1	NA	NA	NA	NA	NA	NA
GHANDHI_BYSTANDER_IRRADIATION_DN	1	NA	NA	NA	NA	NA	NA
KIM_HYPOXIA	1	NA	NA	NA	NA	NA	NA
PIEPOLI_LGI1_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_4	1	NA	NA	NA	NA	NA	NA
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1	NA	NA	NA	NA	NA	NA
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	1	NA	NA	NA	NA	NA	NA
LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_UP	1	NA	NA	NA	NA	NA	NA
BIOCARTA_SRCRPTP_PATHWAY	1	NA	NA	NA	NA	NA	NA
REACTOME_CD28_CO_STIMULATION	1	NA	NA	NA	NA	NA	NA
VALK_AML_CLUSTER_6	1	NA	NA	NA	NA	NA	NA
VALK_AML_CLUSTER_5	1	NA	NA	NA	NA	NA	NA
VALK_AML_CLUSTER_4	1	NA	NA	NA	NA	NA	NA
VICENT_METASTASIS_UP	1	NA	NA	NA	NA	NA	NA
VALK_AML_CLUSTER_3	1	NA	NA	NA	NA	NA	NA
VALK_AML_CLUSTER_2	1	NA	NA	NA	NA	NA	NA
CAIRO_PML_TARGETS_BOUND_BY_MYC_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_TIE2_SIGNALING	1	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	1	NA	NA	NA	NA	NA	NA
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1	NA	NA	NA	NA	NA	NA
WU_HBX_TARGETS_3_DN	1	NA	NA	NA	NA	NA	NA
STONER_ESOPHAGEAL_CARCINOGENESIS_UP	1	NA	NA	NA	NA	NA	NA
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP	1	NA	NA	NA	NA	NA	NA
TOMLINS_METASTASIS_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	1	NA	NA	NA	NA	NA	NA
FIRESTEIN_CTNNB1_PATHWAY	1	NA	NA	NA	NA	NA	NA
CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL	1	NA	NA	NA	NA	NA	NA
PID_P38_ALPHA_BETA_PATHWAY	1	NA	NA	NA	NA	NA	NA
LI_WILMS_TUMOR_ANAPLASTIC_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	1	NA	NA	NA	NA	NA	NA
PID_SHP2_PATHWAY	1	NA	NA	NA	NA	NA	NA
LIU_IL13_PRIMING_MODEL	1	NA	NA	NA	NA	NA	NA
BIOCARTA_HIF_PATHWAY	1	NA	NA	NA	NA	NA	NA
HENDRICKS_SMARCA4_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
REICHERT_MITOSIS_LIN9_TARGETS	1	NA	NA	NA	NA	NA	NA
LI_CYTIDINE_ANALOGS_CYCTOTOXICITY	1	NA	NA	NA	NA	NA	NA
BIOCARTA_TNFR1_PATHWAY	1	NA	NA	NA	NA	NA	NA
AIYAR_COBRA1_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	1	NA	NA	NA	NA	NA	NA
ZHAN_LATE_DIFFERENTIATION_GENES_UP	1	NA	NA	NA	NA	NA	NA
KEGG_PROPANOATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
PID_NECTIN_PATHWAY	1	NA	NA	NA	NA	NA	NA
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1	NA	NA	NA	NA	NA	NA
KEGG_BETA_ALANINE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KYNG_DNA_DAMAGE_BY_UV	1	NA	NA	NA	NA	NA	NA
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	1	NA	NA	NA	NA	NA	NA
SHIN_B_CELL_LYMPHOMA_CLUSTER_7	1	NA	NA	NA	NA	NA	NA
ZHOU_PANCREATIC_EXOCRINE_PROGENITOR	1	NA	NA	NA	NA	NA	NA
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	1	NA	NA	NA	NA	NA	NA
DING_LUNG_CANCER_MUTATED_FREQUENTLY	1	NA	NA	NA	NA	NA	NA
PID_DNA_PK_PATHWAY	1	NA	NA	NA	NA	NA	NA
SHIN_B_CELL_LYMPHOMA_CLUSTER_3	1	NA	NA	NA	NA	NA	NA
FERRANDO_TAL1_NEIGHBORS	1	NA	NA	NA	NA	NA	NA
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	1	NA	NA	NA	NA	NA	NA
ZHENG_FOXP3_TARGETS_IN_THYMUS_DN	1	NA	NA	NA	NA	NA	NA
BIOCARTA_CSK_PATHWAY	1	NA	NA	NA	NA	NA	NA
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	1	NA	NA	NA	NA	NA	NA
PID_BETA_CATENIN_NUC_PATHWAY	1	NA	NA	NA	NA	NA	NA
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_UP	1	NA	NA	NA	NA	NA	NA
WU_APOPTOSIS_BY_CDKN1A_NOT_VIA_TP53	1	NA	NA	NA	NA	NA	NA
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	1	NA	NA	NA	NA	NA	NA
KRISHNAN_FURIN_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	1	NA	NA	NA	NA	NA	NA
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD	1	NA	NA	NA	NA	NA	NA
ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR	1	NA	NA	NA	NA	NA	NA
PID_ARF6_PATHWAY	1	NA	NA	NA	NA	NA	NA
MAHADEVAN_RESPONSE_TO_MP470_UP	1	NA	NA	NA	NA	NA	NA
CHUANG_OXIDATIVE_STRESS_RESPONSE_UP	1	NA	NA	NA	NA	NA	NA
HOQUE_METHYLATED_IN_CANCER	1	NA	NA	NA	NA	NA	NA
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP	1	NA	NA	NA	NA	NA	NA
BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP	1	NA	NA	NA	NA	NA	NA
OHASHI_AURKB_TARGETS	1	NA	NA	NA	NA	NA	NA
DORMOY_ELAVL1_TARGETS	1	NA	NA	NA	NA	NA	NA
BIOCARTA_LAIR_PATHWAY	1	NA	NA	NA	NA	NA	NA
SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN	1	NA	NA	NA	NA	NA	NA
BIOCARTA_D4GDI_PATHWAY	1	NA	NA	NA	NA	NA	NA
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_DN	1	NA	NA	NA	NA	NA	NA
PASINI_SUZ12_TARGETS_UP	1	NA	NA	NA	NA	NA	NA
BIOCARTA_BAD_PATHWAY	1	NA	NA	NA	NA	NA	NA
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_UNWINDING_OF_DNA	1	NA	NA	NA	NA	NA	NA
LASTOWSKA_COAMPLIFIED_WITH_MYCN	1	NA	NA	NA	NA	NA	NA
KEGG_LINOLEIC_ACID_METABOLISM	1	NA	NA	NA	NA	NA	NA
PID_P38_GAMMA_DELTA_PATHWAY	1	NA	NA	NA	NA	NA	NA
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	1	NA	NA	NA	NA	NA	NA
DORN_ADENOVIRUS_INFECTION_24HR_UP	1	NA	NA	NA	NA	NA	NA
ZHENG_IL22_SIGNALING_DN	1	NA	NA	NA	NA	NA	NA
KEGG_RNA_POLYMERASE	1	NA	NA	NA	NA	NA	NA
WU_HBX_TARGETS_1_DN	1	NA	NA	NA	NA	NA	NA
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN	1	NA	NA	NA	NA	NA	NA
ZHENG_GLIOBLASTOMA_PLASTICITY_DN	1	NA	NA	NA	NA	NA	NA
SANA_RESPONSE_TO_IFNG_UP	1	NA	NA	NA	NA	NA	NA
VILIMAS_NOTCH1_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_UP	1	NA	NA	NA	NA	NA	NA
GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3	1	NA	NA	NA	NA	NA	NA
PID_AJDISS_2PATHWAY	1	NA	NA	NA	NA	NA	NA
ST_G_ALPHA_I_PATHWAY	1	NA	NA	NA	NA	NA	NA
PID_IL12_STAT4_PATHWAY	1	NA	NA	NA	NA	NA	NA
BIOCARTA_MET_PATHWAY	1	NA	NA	NA	NA	NA	NA
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	1	NA	NA	NA	NA	NA	NA
MEDINA_SMARCA4_TARGETS	1	NA	NA	NA	NA	NA	NA
TSENG_ADIPOGENIC_POTENTIAL_DN	1	NA	NA	NA	NA	NA	NA
NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_DN	1	NA	NA	NA	NA	NA	NA
HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_UP	1	NA	NA	NA	NA	NA	NA
KEGG_RNA_DEGRADATION	1	NA	NA	NA	NA	NA	NA
IIZUKA_LIVER_CANCER_EARLY_RECURRENCE	1	NA	NA	NA	NA	NA	NA
PID_INTEGRIN_CS_PATHWAY	1	NA	NA	NA	NA	NA	NA
BIOCARTA_AKAP95_PATHWAY	1	NA	NA	NA	NA	NA	NA
MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3	1	NA	NA	NA	NA	NA	NA
MEISSNER_NPC_ICP_WITH_H3K4ME3	1	NA	NA	NA	NA	NA	NA
REACTOME_CA_DEPENDENT_EVENTS	1	NA	NA	NA	NA	NA	NA
GAURNIER_PSMD4_TARGETS	1	NA	NA	NA	NA	NA	NA
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	1	NA	NA	NA	NA	NA	NA
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	1	NA	NA	NA	NA	NA	NA
PETRETTO_HEART_MASS_QTL_CIS_UP	1	NA	NA	NA	NA	NA	NA
BURTON_ADIPOGENESIS_12	1	NA	NA	NA	NA	NA	NA
REACTOME_GABA_B_RECEPTOR_ACTIVATION	1	NA	NA	NA	NA	NA	NA
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	1	NA	NA	NA	NA	NA	NA
HEDENFALK_BREAST_CANCER_BRACX_DN	1	NA	NA	NA	NA	NA	NA
HUMMERICH_MALIGNANT_SKIN_TUMOR_UP	1	NA	NA	NA	NA	NA	NA
INAMURA_LUNG_CANCER_SCC_UP	1	NA	NA	NA	NA	NA	NA
NAM_FXYD5_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_NOTCH4	1	NA	NA	NA	NA	NA	NA
GRANDVAUX_IRF3_TARGETS_UP	1	NA	NA	NA	NA	NA	NA
SUZUKI_RESPONSE_TO_TSA	1	NA	NA	NA	NA	NA	NA
CHEN_HOXA5_TARGETS_6HR_UP	1	NA	NA	NA	NA	NA	NA
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_DN	1	NA	NA	NA	NA	NA	NA
NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON	1	NA	NA	NA	NA	NA	NA
KRASNOSELSKAYA_ILF3_TARGETS_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_NOTCH3	1	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_NOTCH2	1	NA	NA	NA	NA	NA	NA
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN	1	NA	NA	NA	NA	NA	NA
GU_PDEF_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
NIELSEN_SCHWANNOMA_DN	1	NA	NA	NA	NA	NA	NA
BIOCARTA_SHH_PATHWAY	1	NA	NA	NA	NA	NA	NA
WANG_BARRETTS_ESOPHAGUS_DN	1	NA	NA	NA	NA	NA	NA
MOSERLE_IFNA_RESPONSE	1	NA	NA	NA	NA	NA	NA
NOUZOVA_METHYLATED_IN_APL	1	NA	NA	NA	NA	NA	NA
NUMATA_CSF3_SIGNALING_VIA_STAT3	1	NA	NA	NA	NA	NA	NA
MOOTHA_VOXPHOS	1	NA	NA	NA	NA	NA	NA
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	1	NA	NA	NA	NA	NA	NA
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1	NA	NA	NA	NA	NA	NA
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	1	NA	NA	NA	NA	NA	NA
KEGG_LEISHMANIA_INFECTION	1	NA	NA	NA	NA	NA	NA
ZIRN_TRETINOIN_RESPONSE_UP	1	NA	NA	NA	NA	NA	NA
VERRECCHIA_RESPONSE_TO_TGFB1_C3	1	NA	NA	NA	NA	NA	NA
WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	1	NA	NA	NA	NA	NA	NA
VERRECCHIA_RESPONSE_TO_TGFB1_C1	1	NA	NA	NA	NA	NA	NA
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP	1	NA	NA	NA	NA	NA	NA
DORN_ADENOVIRUS_INFECTION_32HR_UP	1	NA	NA	NA	NA	NA	NA
TURJANSKI_MAPK1_AND_MAPK2_TARGETS	1	NA	NA	NA	NA	NA	NA
BIOCARTA_PTEN_PATHWAY	1	NA	NA	NA	NA	NA	NA
BIOCARTA_MPR_PATHWAY	1	NA	NA	NA	NA	NA	NA
GRADE_METASTASIS_DN	1	NA	NA	NA	NA	NA	NA
BIOCARTA_CCR3_PATHWAY	1	NA	NA	NA	NA	NA	NA
KEGG_ENDOMETRIAL_CANCER	1	NA	NA	NA	NA	NA	NA
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1	NA	NA	NA	NA	NA	NA
EHLERS_ANEUPLOIDY_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_RAC	1	NA	NA	NA	NA	NA	NA
DASU_IL6_SIGNALING_SCAR_UP	1	NA	NA	NA	NA	NA	NA
SHIPP_DLBCL_CURED_VS_FATAL_DN	1	NA	NA	NA	NA	NA	NA
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	1	NA	NA	NA	NA	NA	NA
MEISSNER_ES_ICP_WITH_H3K4ME3	1	NA	NA	NA	NA	NA	NA
CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN	1	NA	NA	NA	NA	NA	NA
DORN_ADENOVIRUS_INFECTION_48HR_UP	1	NA	NA	NA	NA	NA	NA
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	1	NA	NA	NA	NA	NA	NA
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	1	NA	NA	NA	NA	NA	NA
MASSARWEH_RESPONSE_TO_ESTRADIOL	1	NA	NA	NA	NA	NA	NA
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	1	NA	NA	NA	NA	NA	NA
APPEL_IMATINIB_RESPONSE	1	NA	NA	NA	NA	NA	NA
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	1	NA	NA	NA	NA	NA	NA
CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70	1	NA	NA	NA	NA	NA	NA
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP	1	NA	NA	NA	NA	NA	NA
XU_CREBBP_TARGETS_DN	1	NA	NA	NA	NA	NA	NA
KEGG_INOSITOL_PHOSPHATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
LI_CISPLATIN_RESISTANCE_DN	1	NA	NA	NA	NA	NA	NA
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN	1	NA	NA	NA	NA	NA	NA
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_DN	1	NA	NA	NA	NA	NA	NA
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP	1	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	1	NA	NA	NA	NA	NA	NA
FOURNIER_ACINAR_DEVELOPMENT_LATE_UP	1	NA	NA	NA	NA	NA	NA
AMIT_EGF_RESPONSE_480_MCF10A	1	NA	NA	NA	NA	NA	NA
XU_HGF_TARGETS_REPRESSED_BY_AKT1_DN	1	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_FGFR_MUTANTS	1	NA	NA	NA	NA	NA	NA
